DATE,Crude,natural_gas,Cocoa,Coffee,Soybeans,soybean_oil,soybean_meal,Maize,Wheat,Banana,Orange,Beef,Chicken,Sugar,Cotton,Rubber,Phosphate,Aluminum,Iron ore,Copper,Gold,President,CPI,
6/1/1984,29.05,2.7,2.49,3.25,308,844,202,146.97,149.91,0.46,0.32,2.33,0.87,0.49,1.85,0.88,31.5,1275,26.15,1366.5,377.7,Republican,103.7,
7/1/1984,27.99,2.68,2.21,3.18,270,697,186,142.59,146.97,0.37,0.41,2.23,0.89,0.48,1.74,0.89,33.8,1162.8,26.15,1330.8,347.71,Republican,104.1,
8/1/1984,28.17,2.69,2.21,3.21,261,679,180,138.75,152.49,0.34,0.51,2.25,0.85,0.48,1.66,0.91,33.5,1135.8,26.15,1337.5,347.7,Republican,104.4,
9/1/1984,28.35,2.62,2.31,3.14,245,694,168,130.41,155.06,0.38,0.56,2.18,0.86,0.48,1.61,0.92,33.5,1012.1,26.15,1293.6,340.2,Republican,104.7,
10/1/1984,27.85,2.63,2.26,3.02,245,679,170,121.19,152.85,0.31,0.5,2.11,0.84,0.48,1.62,0.85,35,1027.9,26.15,1273,341,Republican,105.1,
11/1/1984,27.65,2.61,2.26,3.09,250,698,169,117.37,152.49,0.27,0.36,2.1,0.84,0.47,1.6,0.81,36,1151.8,26.15,1345.1,342,Republican,105.3,
12/1/1984,26.81,2.57,2.14,3.1,241,630,165,113.95,149.55,0.3,0.32,2.22,0.82,0.47,1.59,0.79,36,1095.2,26.15,1321.1,319.54,Republican,105.5,
1/1/1985,26.63,2.64,2.22,3.21,243,630,166,119.01,149.18,0.38,0.24,2.27,0.84,0.46,1.57,0.76,36,1075.4,26.56,1359.1,302.79,Republican,105.7,
2/1/1985,27.6,2.71,2.27,3.18,239,664,151,119.78,147.34,0.44,0.28,2.31,0.85,0.45,1.51,0.74,36,1098.2,26.56,1388.5,299.1,Republican,106.3,
3/1/1985,27.85,2.62,2.23,3.26,241,667,154,120.19,145.14,0.45,0.36,2.25,0.84,0.46,1.48,0.74,36,1095.3,26.56,1389.9,313.5,Republican,106.8,
4/1/1985,27.8,2.64,2.24,3.12,243,693,151,120.05,143.67,0.48,0.43,2.13,0.84,0.46,1.46,0.79,36,1106.3,26.56,1501.8,326.8,Republican,107,
5/1/1985,26.65,2.53,2.13,3.15,231,652,144,116.73,136.32,0.46,0.44,2.09,0.82,0.46,1.43,0.77,36,1105.2,26.56,1530.6,316,Republican,107.2,
6/1/1985,26.37,2.58,2.09,3.13,227,630,141,116.04,134.11,0.38,0.44,2.09,0.84,0.47,1.39,0.81,36,1032.2,26.56,1432.4,316.5,Republican,107.5,
7/1/1985,26.38,2.51,2.21,2.98,223,568,144,114.91,128.6,0.32,0.45,2.05,0.83,0.47,1.34,0.78,36,1011.6,26.56,1474.6,317.2,Republican,107.7,
8/1/1985,27.02,2.47,2.27,2.94,211,518,150,105.53,123.09,0.42,0.51,2.07,0.83,0.45,1.26,0.76,36,1019.3,26.56,1420.2,330.4,Republican,107.9,
9/1/1985,26.98,2.42,2.35,2.94,207,469,160,101.91,125.3,0.36,0.51,2.08,0.84,0.43,1.18,0.73,36,985.1,26.56,1366.4,323.35,Republican,108.1,
10/1/1985,27.82,2.37,2.36,3.1,205,448,170,98.58,127.5,0.28,0.45,2.14,0.82,0.41,1.08,0.75,36,970.5,26.56,1384.7,325.85,Republican,108.5,
11/1/1985,28.6,2.36,2.3,3.43,210,455,177,106.2,132.64,0.28,0.36,2.14,0.85,0.42,1.06,0.74,36,950.4,26.56,1369.5,321.5,Republican,109,
12/1/1985,26.5,2.28,2.38,4.34,213,470,178,107.87,137.05,0.28,0.32,2.23,0.87,0.44,1.06,0.73,36,1039.2,26.56,1390.9,321.9,Republican,109.5,
1/1/1986,24.68,2.28,2.32,5.24,221,457,186,107.79,132.28,0.33,0.32,2.18,0.84,0.45,1.14,0.74,36,1119.24,26.26,1418.3,347.48,Republican,109.9,
2/1/1986,15.92,2.26,2.23,5.03,216,394,185,103.19,129.71,0.39,0.32,2.16,0.85,0.46,1.2,0.79,36,1114.85,26.26,1405.5,338.89,Republican,109.7,
3/1/1986,12.65,2.16,2.11,5.28,217,369,194,100.88,134.48,0.5,0.34,2.19,0.85,0.46,1.15,0.78,36,1168.01,26.26,1445.1,345.7,Republican,109.1,
4/1/1986,11.9,2.1,1.99,4.98,213,349,187,101.33,132.64,0.58,0.36,2.06,0.83,0.45,1.07,0.75,36,1164.44,26.26,1434.6,340.44,Republican,108.7,
5/1/1986,13.72,1.96,1.91,4.66,215,345,184,105.55,119.42,0.39,0.37,2.07,0.85,0.46,1,0.77,36,1164.3,26.26,1418.74,342.4,Republican,109,
6/1/1986,11.85,1.85,1.91,3.9,213,351,180,103.54,105.82,0.35,0.4,2.02,0.88,0.46,0.9,0.78,36,1183.04,26.26,1413.14,342.7,Republican,109.4,
7/1/1986,9.62,1.8,2.02,3.8,209,336,184,83.03,101.78,0.33,0.43,1.93,0.98,0.46,0.83,0.81,36,1123.06,26.26,1344.3,348.34,Republican,109.5,
8/1/1986,13.7,1.77,2.07,3.83,202,271,187,72.31,102.15,0.32,0.5,2,1.06,0.46,0.82,0.84,36,1129.23,26.26,1303.1,376.66,Republican,109.6,
9/1/1986,14.08,1.78,2.21,4.4,195,276,189,65.7,103.62,0.42,0.5,2.09,1.01,0.46,0.96,0.86,36,1205.82,26.26,1347,417.73,Republican,110,
10/1/1986,13.95,1.73,2.07,3.92,197,319,185,65.31,104.72,0.37,0.44,2.11,1,0.46,1.13,0.88,36,1161.94,26.26,1316.8,423.51,Republican,110.2,
11/1/1986,14.45,1.77,2.02,3.45,204,322,182,72.43,105.09,0.29,0.38,2.12,0.99,0.47,1.16,0.84,36,1131.81,26.26,1303.2,397.56,Republican,110.4,
12/1/1986,15.68,1.76,1.98,3,199,320,174,69.64,107.29,0.31,0.36,2.18,0.97,0.47,1.3,0.84,36,1133.48,26.26,1335.6,390.92,Republican,110.8,
1/1/1987,18.07,1.74,1.97,2.72,200,315,182,67.91,109.13,0.42,0.37,2.18,0.96,0.47,1.45,0.88,36,1171.4,25.3,1346,408.26,Republican,111.4,
2/1/1987,17.25,1.73,1.96,2.66,198,307,183,66.14,112.07,0.46,0.36,2.28,0.95,0.48,1.45,0.9,36,1283.44,25.3,1379.83,401.12,Republican,111.8,
3/1/1987,17.75,1.73,2.01,2.29,199,305,175,71.6,115.38,0.45,0.35,2.33,0.92,0.48,1.39,0.9,36,1367.26,25.3,1465.72,408.91,Republican,112.2,
4/1/1987,17.9,1.69,2.07,2.37,207,333,185,74.88,113.17,0.35,0.4,2.4,0.91,0.48,1.46,0.93,34.5,1400.97,25.3,1484.24,438.35,Republican,112.7,
5/1/1987,18.4,1.65,2.07,2.59,221,351,201,81.84,119.05,0.45,0.5,2.4,0.91,0.49,1.69,0.95,34.5,1411.6,25.3,1520.44,460.23,Republican,113,
6/1/1987,18.72,1.65,2,2.32,228,351,214,80.7,108.76,0.38,0.57,2.32,0.89,0.49,1.75,0.98,34.5,1472.33,25.3,1571.87,449.59,Republican,113.5,
7/1/1987,19.62,1.66,2.12,2.2,222,318,204,76.37,104.72,0.44,0.51,2.33,0.88,0.49,1.84,1.02,34.5,1653.09,25.3,1694.62,450.52,Republican,113.8,
8/1/1987,18.82,1.63,2.02,2.25,215,322,194,71.65,106.92,0.34,0.52,2.31,0.91,0.48,1.91,1.03,34.5,1810.37,25.3,1756.31,461.15,Republican,114.3,
9/1/1987,18.28,1.56,1.99,2.44,214,330,207,73.57,112.07,0.35,0.51,2.51,0.92,0.48,1.84,1.06,33.25,1746.28,25.3,1811.01,460.38,Republican,114.7,
10/1/1987,18.57,1.57,1.91,2.63,217,348,214,78.85,113.91,0.27,0.47,2.51,0.91,0.48,1.68,1.05,32,1962.66,25.3,1967.2,465.35,Republican,115,
11/1/1987,17.75,1.64,1.93,2.79,228,338,239,81.69,115.01,0.41,0.46,2.56,0.88,0.48,1.67,1.04,32,1681,25.3,2523.9,467.57,Republican,115.4,
12/1/1987,16.63,1.7,1.9,2.8,240,393,241,83.16,124.56,0.39,0.44,2.51,0.86,0.48,1.66,1.09,32,1823.93,25.3,2868.9,486.24,Republican,115.6,
1/1/1988,16.47,1.96,1.97,2.82,254,433,225,85.92,128.6,0.45,0.39,2.49,0.87,0.48,1.59,1.1,32,2002.46,24.3,2663.2,476.58,Republican,116,
2/1/1988,15.85,1.84,1.8,3.05,254,406,216,87.99,131.54,0.49,0.39,2.61,0.88,0.49,1.49,1.09,32,2138.02,24.3,2330.2,442.07,Republican,116.2,
3/1/1988,14.78,1.7,1.69,3.01,257,396,227,90.23,124.93,0.53,0.41,2.59,0.88,0.49,1.46,1.12,32,2526.41,24.3,2359.3,443.61,Republican,116.5,
4/1/1988,16.47,1.59,1.65,3.01,270,409,237,89.52,126.77,0.48,0.47,2.49,0.89,0.49,1.45,1.19,32,2508.35,24.3,2286.3,451.55,Republican,117.2,
5/1/1988,16.22,1.52,1.71,3.06,285,437,255,89.32,128.97,0.56,0.45,2.43,0.94,0.49,1.45,1.3,32,2988.16,24.3,2447.99,451.07,Republican,117.5,
6/1/1988,15.33,1.53,1.62,3.17,353,544,317,120.27,149.91,0.6,0.44,2.42,1.01,0.5,1.52,1.46,32,3577.86,24.3,2540.27,451.33,Republican,118,
7/1/1988,14.48,1.56,1.61,3.13,351,600,293,125.49,149.55,0.42,0.4,2.44,1.1,0.52,1.4,1.32,32,2582.05,24.3,2213.51,437.63,Republican,118.5,
8/1/1988,14.55,1.62,1.45,2.92,342,534,283,119.92,149.91,0.36,0.4,2.51,1.12,0.48,1.27,1.29,31.2,2701.14,24.3,2200.68,431.28,Republican,119,
9/1/1988,13.1,1.53,1.24,3.04,337,478,297,121.37,159.47,0.53,0.53,2.51,1.14,0.48,1.25,1.19,31,2387.12,24.3,2435.53,413.46,Republican,119.5,
10/1/1988,12.18,1.68,1.3,2.95,313,449,290,121.35,162.04,0.42,0.59,2.57,1.09,0.48,1.27,1.06,31,2309.49,24.3,2939.51,406.78,Republican,119.9,
11/1/1988,12.53,1.76,1.47,2.98,313,431,283,114.43,163.88,0.41,0.53,2.57,1.06,0.48,1.29,1.03,31,2381.76,24.3,3304.66,420.17,Republican,120.3,
12/1/1988,14.65,1.89,1.5,3.25,313,444,287,116.88,166.82,0.5,0.44,2.57,1.05,0.48,1.35,1.07,31,2502.65,24.3,3498.91,419.05,Republican,120.7,
1/1/1989,16.48,1.78,1.43,3.36,318,423,288,118.2,173.8,0.43,0.42,2.44,1.07,0.48,1.39,1.12,31,2397.55,27.83,3394.06,404.01,Republican,121.2,
2/1/1989,16.35,1.71,1.48,3.09,307,412,270,117.42,171.96,0.49,0.37,2.49,1.07,0.49,1.39,1.12,31,2183.05,27.83,3096.92,387.51,Republican,121.6,
3/1/1989,18.03,1.49,1.41,3.1,313,437,277,118.38,178.21,0.7,0.42,2.44,1.09,0.49,1.46,1.09,31,2073.71,27.83,3264.14,390.15,Republican,122.2,
4/1/1989,19.2,1.53,1.29,3.17,297,440,264,115.74,174.53,0.72,0.45,2.45,1.11,0.49,1.63,1.1,31,2125.75,27.83,3117.91,384.4,Republican,123.1,
5/1/1989,18.02,1.66,1.21,3.1,297,460,256,117.64,176.37,0.66,0.45,2.43,1.15,0.49,1.71,1.02,31,2259.31,27.83,2738.98,371.05,Republican,123.7,
6/1/1989,17.63,1.7,1.25,2.76,291,464,256,112.99,168.65,0.53,0.45,2.44,1.16,0.51,1.74,0.95,31,1914.16,27.83,2546.01,367.6,Republican,124.1,
7/1/1989,17.67,1.64,1.35,1.94,272,447,256,108.7,166.82,0.45,0.43,2.49,1.14,0.52,1.83,0.95,31,1755.93,27.83,2505,375.04,Republican,124.5,
8/1/1989,16.88,1.58,1.29,1.73,236,404,214,100.92,164.24,0.51,0.49,2.55,1.13,0.52,1.83,0.9,31,1798.32,27.83,2762.2,365.14,Republican,124.5,
9/1/1989,17.67,1.53,1.14,1.73,237,410,216,103.37,163.51,0.52,0.5,2.65,1.12,0.52,1.8,0.87,31,1717.93,27.83,2884.4,361.75,Republican,124.8,
10/1/1989,18.42,1.6,1.06,1.51,238,419,222,107.28,164.61,0.55,0.47,2.74,1.08,0.51,1.81,0.85,31,1820.02,27.83,2861.4,366.88,Republican,125.4,
11/1/1989,18.37,1.9,1.01,1.56,246,433,226,108.48,163.51,0.51,0.44,2.84,1.05,0.51,1.81,0.84,31,1736.09,27.83,2591.3,394.26,Republican,125.9,
12/1/1989,19.35,2.24,0.97,1.6,248,429,226,109.17,164.61,0.5,0.44,2.88,1.05,0.5,1.71,0.84,31,1633.26,27.83,2418.6,409.39,Republican,126.3,
1/1/1990,20.35,2.39,0.99,1.68,242,417,221,105.6,167.92,0.59,0.46,2.78,1.05,0.51,1.66,0.83,31,1528.25,32.5,2366.64,410.11,Republican,127.5,
2/1/1990,19.6,1.9,1.03,1.85,240,428,209,106.07,160.94,0.64,0.41,2.46,1.07,0.5,1.68,0.85,31,1454.28,32.5,2360.16,416.81,Republican,128,
3/1/1990,18.22,1.55,1.13,2.09,242,442,197,109.7,156.53,0.54,0.44,2.48,1.11,0.52,1.74,0.83,31,1567.39,32.5,2625.61,393.06,Republican,128.6,
4/1/1990,16.55,1.49,1.33,2.09,247,440,198,118.82,159.47,0.58,0.5,2.47,1.08,0.52,1.83,0.84,31,1525.55,32.5,2686.15,374.24,Republican,128.9,
5/1/1990,16.58,1.47,1.44,2.05,259,449,198,121.04,149.18,0.49,0.58,2.48,1.08,0.52,1.89,0.85,31,1526.93,32.5,2741.95,369.05,Republican,129.1,
6/1/1990,15.27,1.47,1.32,1.97,249,435,184,120.86,135.58,0.53,0.6,2.5,1.11,0.51,1.99,0.85,31.5,1565.79,32.5,2584.56,352.33,Republican,129.9,
7/1/1990,17.17,1.41,1.35,1.91,252,437,186,114.91,124.93,0.63,0.57,2.56,1.1,0.52,2.01,0.86,31.5,1570.96,32.5,2769.49,362.53,Republican,130.5,
8/1/1990,26.4,1.36,1.29,2.08,250,460,189,110.05,116.84,0.55,0.59,2.65,1.1,0.51,1.79,0.88,31.5,1782.02,32.5,2957.03,394.73,Republican,131.6,
9/1/1990,32.7,1.44,1.37,2.1,250,461,197,101.52,114.27,0.52,0.63,2.7,1.09,0.51,1.79,0.9,31.5,2066.53,32.5,3031.37,389.32,Republican,132.5,
10/1/1990,34.5,1.69,1.31,2.02,247,468,211,100.34,114.64,0.49,0.64,2.59,1.07,0.51,1.79,0.9,31.5,1945.7,32.5,2743.56,380.74,Republican,133.4,
11/1/1990,31.08,2.1,1.35,1.87,239,455,204,100.39,112.8,0.43,0.52,2.53,1.07,0.51,1.82,0.9,31.5,1617.5,32.5,2585.89,381.73,Republican,133.7,
12/1/1990,26.13,2.11,1.3,1.97,244,476,208,102.01,113.17,0.5,0.43,2.55,1.05,0.5,1.85,0.88,31.5,1522.44,32.5,2485.38,376.95,Republican,134.2,
1/1/1991,22.58,1.67,1.24,1.89,239,455,198,105.67,111.33,0.6,0.51,2.59,1.05,0.48,1.85,0.87,31.5,1515.18,34.76,2448.52,383.64,Republican,134.7,
2/1/1991,18.13,1.36,1.21,1.97,241,445,192,106.1,113.91,0.69,0.5,2.73,1.08,0.47,1.87,0.85,31.5,1504.6,34.76,2449.38,363.83,Republican,134.8,
3/1/1991,18.07,1.34,1.21,2.06,244,453,187,109.54,119.42,0.84,0.52,2.59,1.07,0.47,1.86,0.83,31.5,1496,34.76,2409.63,363.34,Republican,134.8,
4/1/1991,18.47,1.33,1.15,2.03,245,460,188,110.33,120.89,0.78,0.5,2.61,1.06,0.47,1.83,0.82,31.5,1391.86,34.76,2472.04,358.38,Republican,135.1,
5/1/1991,18.82,1.31,1.06,1.94,241,444,200,105.7,121.99,0.63,0.49,2.63,1.06,0.47,1.82,0.82,31.5,1296.05,34.76,2305.88,356.95,Republican,135.6,
6/1/1991,17.93,1.2,1.04,1.89,241,440,201,104.21,120.15,0.63,0.4,2.7,1.05,0.47,1.78,0.84,31.5,1275.15,34.76,2219.28,366.72,Republican,136,
7/1/1991,19.05,1.19,1.03,1.84,229,431,187,105.11,118.31,0.4,0.52,2.69,1.07,0.47,1.7,0.82,31.5,1296.78,34.76,2236.28,367.69,Republican,136.2,
8/1/1991,19.37,1.31,1.14,1.8,241,457,195,110.43,125.3,0.48,0.57,2.64,1.05,0.48,1.62,0.82,31.5,1256.45,34.76,2233.19,356.31,Republican,136.6,
9/1/1991,20.05,1.63,1.27,1.92,246,468,209,108.85,135.22,0.37,0.56,2.74,1.05,0.49,1.55,0.81,31.5,1211.81,34.76,2324.57,348.74,Republican,137,
10/1/1991,21.47,1.77,1.3,1.76,237,485,207,109.7,146.97,0.45,0.49,2.72,1.06,0.48,1.5,0.83,31.5,1150.03,34.76,2363.64,358.69,Republican,137.2,
11/1/1991,20.77,1.81,1.31,1.72,237,466,202,106.49,149.55,0.44,0.6,2.71,1.04,0.48,1.4,0.81,31.5,1134.8,34.76,2379.84,360.17,Republican,137.8,
12/1/1991,17.75,1.92,1.37,1.66,234,442,199,106.91,160.94,0.4,0.59,2.61,1.04,0.47,1.36,0.79,31.5,1097.55,34.76,2223.14,361.73,Republican,138.2,
1/1/1992,17.38,1.28,1.28,1.62,236,429,210,109.31,170.12,0.57,0.5,2.57,1.05,0.47,1.31,0.8,31.5,1177.07,33.1,2139.23,354.45,Republican,138.3,
2/1/1992,17.62,1.21,1.19,1.51,237,414,204,113.62,177.1,0.61,0.44,2.52,1.03,0.48,1.24,0.81,31.5,1266.83,33.1,2205.97,353.91,Republican,138.6,
3/1/1992,17.45,1.28,1.13,1.55,240,434,200,117,169.39,0.61,0.43,2.45,1.04,0.47,1.22,0.83,31.5,1280.47,33.1,2227.33,344.34,Republican,139.1,
4/1/1992,18.63,1.47,1.04,1.45,235,425,192,108.52,159.83,0.42,0.51,2.38,1.04,0.47,1.28,0.86,31.5,1317.05,33.1,2215.33,338.62,Republican,139.4,
5/1/1992,19.5,1.59,0.99,1.34,247,439,196,109.64,149.55,0.43,0.49,2.38,1.04,0.46,1.34,0.87,31.5,1306.79,33.1,2216.52,337.24,Republican,139.7,
6/1/1992,20.83,1.56,0.97,1.3,253,456,204,110.9,148.81,0.4,0.47,2.33,1.05,0.46,1.41,0.88,31.5,1275.55,33.1,2299.2,340.81,Republican,140.1,
7/1/1992,20.17,1.75,1.1,1.28,237,429,205,102.75,136.32,0.43,0.55,2.35,1.06,0.46,1.44,0.88,31.5,1313.05,33.1,2520.32,352.72,Republican,140.5,
8/1/1992,19.62,1.97,1.18,1.17,229,409,205,96.96,128.24,0.62,0.57,2.45,1.08,0.47,1.32,0.88,31.5,1305.05,33.1,2521.64,343.06,Republican,140.8,
9/1/1992,20.15,2.33,1.13,1.17,227,421,209,98.05,138.89,0.51,0.56,2.44,1.08,0.48,1.25,0.87,31.5,1269.61,33.1,2414.06,345.43,Republican,141.1,
10/1/1992,20.08,2.42,1.07,1.36,221,418,207,95.11,140.73,0.39,0.5,2.5,1.06,0.48,1.17,0.89,31.5,1173.78,33.1,2249.15,344.38,Republican,141.7,
11/1/1992,18.88,2.24,1.08,1.48,229,437,206,94.48,147.71,0.38,0.42,2.54,1.09,0.47,1.16,0.88,31.5,1159.05,33.1,2158.32,335.02,Republican,142.1,
12/1/1992,17.93,2.16,1.03,1.7,235,436,215,94.61,147.71,0.31,0.42,2.54,1.09,0.46,1.2,0.88,31.5,1207.1,33.1,2206.82,334.82,Republican,142.3,
1/1/1993,17.22,1.88,1.04,1.53,239,444,216,94.21,155.79,0.52,0.43,2.35,1.11,0.46,1.26,0.91,31.5,1206.76,29.09,2256.85,329.01,Democrat,142.8,
2/1/1993,18.17,1.69,1,1.49,236,433,201,94.38,148.81,0.59,0.41,2.39,1.13,0.46,1.33,0.89,31.5,1201.85,29.09,2212.6,329.31,Democrat,143.1,
3/1/1993,18.47,2.18,0.98,1.4,238,438,193,97.14,148.08,0.66,0.36,2.53,1.15,0.48,1.36,0.85,31.5,1151.33,29.09,2152.59,330.08,Democrat,143.3,
4/1/1993,18.43,2.35,1.01,1.28,244,448,194,100.55,141.83,0.56,0.38,2.59,1.18,0.48,1.35,0.82,31.5,1108.53,29.09,1949.88,342.15,Democrat,143.8,
5/1/1993,18.17,2.17,1,1.37,246,448,195,98.59,136.69,0.46,0.39,2.68,1.24,0.47,1.33,0.81,31.5,1123.96,29.09,1794.5,367.18,Democrat,144.2,
6/1/1993,17.47,1.97,0.99,1.38,245,461,197,92.76,121.99,0.39,0.38,2.74,1.23,0.47,1.3,0.81,31.5,1165.3,29.09,1853.42,371.89,Democrat,144.3,
7/1/1993,16.32,2.06,1.06,1.58,287,505,227,101.25,127.5,0.35,0.4,2.82,1.25,0.48,1.27,0.81,31.5,1202.13,29.09,1927.16,392.19,Democrat,144.5,
8/1/1993,16.48,2.26,1.1,1.7,274,483,223,100.31,129.71,0.32,0.44,2.8,1.28,0.48,1.22,0.82,31.5,1172.14,29.09,1947.45,378.84,Democrat,144.8,
9/1/1993,15.9,2.27,1.27,1.78,260,489,214,100.9,131.17,0.35,0.6,2.73,1.27,0.48,1.22,0.82,31.5,1115.38,29.09,1861.86,355.28,Democrat,145,
10/1/1993,16.52,2.02,1.29,1.69,249,491,207,106.53,135.95,0.33,0.62,2.67,1.23,0.48,1.21,0.8,31.5,1087.1,29.09,1646.4,364.18,Democrat,145.6,
11/1/1993,15.2,2.26,1.32,1.73,267,536,216,116.67,146.61,0.37,0.44,2.64,1.21,0.48,1.21,0.81,31.5,1039.81,29.09,1630.02,373.83,Democrat,146,
12/1/1993,13.77,2.34,1.36,1.79,276,589,215,121.79,158.73,0.41,0.32,2.46,1.18,0.48,1.31,0.82,31.5,1094.3,29.09,1724.19,383.3,Democrat,146.3,
1/1/1994,14.13,2.34,1.26,1.74,282,602,215,127.23,153.22,0.53,0.3,2.42,1.16,0.49,1.53,0.81,31.5,1174.59,26.47,1805.35,386.88,Democrat,146.3,
2/1/1994,13.78,2.71,1.23,1.85,273,577,207,123.22,146.97,0.67,0.34,2.49,1.18,0.48,1.78,0.85,31.5,1269.93,26.47,1866.4,381.91,Democrat,146.7,
3/1/1994,13.62,2.21,1.31,1.92,274,586,200,119.4,141.1,0.51,0.46,2.69,1.22,0.48,1.8,0.91,31.5,1289.03,26.47,1914.87,384.13,Democrat,147.1,
4/1/1994,15.08,2.04,1.24,2,261,584,193,113.23,140.36,0.5,0.36,2.63,1.23,0.49,1.85,0.95,31.5,1278.72,26.47,1881.82,377.27,Democrat,147.2,
5/1/1994,16.28,1.92,1.38,2.69,256,594,196,109.59,139.99,0.38,0.42,2.39,1.3,0.49,1.9,0.98,31.5,1322.59,26.47,2150.6,381.43,Democrat,147.5,
6/1/1994,17.17,1.9,1.46,3.16,265,571,203,112.16,139.26,0.25,0.44,2.23,1.31,0.5,1.89,1.05,31.5,1400.58,26.47,2364.2,385.64,Democrat,147.9,
7/1/1994,17.88,1.96,1.55,4.83,237,560,193,97.83,137.42,0.45,0.54,2.19,1.28,0.5,1.8,1.25,31.5,1492.42,26.47,2458.19,385.49,Democrat,148.4,
8/1/1994,17,1.66,1.55,4.42,232,600,189,95.99,145.87,0.41,0.54,2.2,1.23,0.48,1.69,1.26,31.5,1455.36,26.47,2406.23,380.36,Democrat,149,
9/1/1994,16.2,1.49,1.49,4.89,233,672,184,97.51,158.73,0.44,0.54,2.21,1.24,0.48,1.66,1.27,31.5,1569.22,26.47,2505.93,391.58,Democrat,149.3,
10/1/1994,16.47,1.51,1.45,4.45,227,642,177,96.48,167.18,0.32,0.43,2.12,1.2,0.47,1.63,1.37,31.5,1698.05,26.47,2547.67,389.77,Democrat,149.4,
11/1/1994,17.08,1.58,1.44,4.03,239,706,174,95.47,162.04,0.3,0.33,2.19,1.14,0.48,1.71,1.34,33.5,1892.59,26.47,2802.45,384.39,Democrat,149.8,
12/1/1994,15.94,1.72,1.4,3.72,243,693,178,102.49,164.61,0.54,0.23,2.23,1.13,0.49,1.92,1.47,33.5,1878.31,26.47,2985.3,379.29,Democrat,150.1,
1/1/1995,16.9,1.51,1.47,3.81,243,674,183,106.96,156.16,0.36,0.35,2.13,1.13,0.5,2.11,1.64,33.5,2060.55,28.38,3008.93,378.55,Democrat,150.5,
2/1/1995,17.42,1.58,1.51,3.74,238,663,185,106.69,154.32,0.58,0.42,2.16,1.13,0.5,2.23,1.77,31.5,1916.15,28.38,2877.65,376.64,Democrat,150.9,
3/1/1995,17.35,1.54,1.49,3.96,246,652,175,109.7,150.28,0.4,0.45,2.04,1.14,0.5,2.44,1.8,31.5,1805.07,28.38,2924.04,382.12,Democrat,151.2,
4/1/1995,18.65,1.62,1.46,3.84,249,610,181,109.3,148.81,0.39,0.56,1.92,1.13,0.5,2.51,1.84,31.5,1849,28.38,2903.5,391.03,Democrat,151.8,
5/1/1995,18.42,1.64,1.45,3.77,250,595,181,111.97,158.73,0.39,0.56,1.75,1.15,0.51,2.53,1.72,31.5,1762.69,28.38,2773.31,385.22,Democrat,152.1,
6/1/1995,17.36,1.62,1.44,3.41,252,611,180,119.86,170.12,0.37,0.65,1.66,1.19,0.52,2,1.54,31.5,1780.05,28.38,2994.64,387.56,Democrat,152.4,
7/1/1995,16.08,1.44,1.36,3.21,261,626,193,126.99,190.7,0.54,0.69,1.63,1.24,0.54,1.93,1.33,33.5,1860.1,28.38,3075.67,386.23,Democrat,152.6,
8/1/1995,16.47,1.56,1.41,3.38,257,616,190,126.44,184.45,0.52,0.61,1.69,1.31,0.52,1.88,1.3,33.5,1888.32,28.38,3036.84,383.67,Democrat,152.9,
9/1/1995,16.82,1.64,1.4,2.96,266,614,206,130.48,193.64,0.52,0.54,1.76,1.34,0.51,2.01,1.35,33.5,1760.83,28.38,2915.52,383.06,Democrat,153.1,
10/1/1995,16.12,1.77,1.39,2.81,271,638,214,140.86,203.73,0.43,0.55,1.82,1.29,0.51,2.01,1.41,33.5,1674.32,28.38,2813.55,383.14,Democrat,153.5,
11/1/1995,16.74,2.04,1.44,2.76,282,623,225,143.95,203.93,0.44,0.56,1.94,1.32,0.5,1.97,1.61,33.5,1654.07,28.38,2977.36,385.31,Democrat,153.7,
12/1/1995,17.87,2.71,1.38,2.34,296,579,250,148.65,208.92,0.41,0.44,1.91,1.29,0.5,1.94,1.64,33.5,1656.74,28.38,2926.26,387.44,Democrat,153.9,
1/1/1996,17.8,2.93,1.35,2.44,305,554,260,156.13,206.88,0.41,0.42,1.86,1.29,0.49,1.9,1.55,33.5,1589.34,30,2616.41,399.45,Democrat,154.7,
2/1/1996,17.7,4.4,1.37,2.74,299,548,253,164.81,218.89,0.59,0.43,1.81,1.25,0.5,1.87,1.56,33.5,1591.55,30,2537.71,404.76,Democrat,155,
3/1/1996,19.4,2.95,1.34,2.66,295,538,246,184.86,215.32,0.5,0.47,1.72,1.22,0.5,1.83,1.48,33.5,1612.48,30,2561.02,396.21,Democrat,155.5,
4/1/1996,20.66,2.23,1.46,2.72,316,582,270,190.37,257.61,0.61,0.53,1.72,1.24,0.5,1.83,1.46,33.5,1587.23,30,2595.78,392.85,Democrat,156.1,
5/1/1996,19.06,2.24,1.52,2.85,322,591,271,204.02,262.11,0.54,0.52,1.7,1.33,0.5,1.83,1.48,33.5,1589.26,30,2658.26,391.93,Democrat,156.4,
6/1/1996,18.51,2.49,1.54,2.77,308,563,266,197.55,227.34,0.48,0.56,1.65,1.43,0.5,1.83,1.47,33.5,1482.48,30,2173.4,385.27,Democrat,156.7,
7/1/1996,19.59,2.48,1.5,2.7,312,549,265,197.8,202.6,0.43,0.53,1.68,1.46,0.48,1.76,1.35,32.9,1458.7,30,1985.57,383.47,Democrat,157,
